7900	 1.00000e-01	 7.90000e+00	  2.493851674750678e+00	  2.499853079613692e+00	  5.870704023553573e+01	  9.983003847573363e+00	  2.755423220082617e+02	  5.898900052445778e+03	  1.863431044325222e+03	  4.725975621723671e+03	  2.495527714613821e+01	  9.807238743106204e+00	  7.898824234009544e+02	  3.991160575995949e+01	  2.195416901593161e+02
8000	 1.00000e-01	 8.00000e+00	  2.494060988176543e+00	  2.499911942425421e+00	  5.873206832605084e+01	  9.983522768981063e+00	  2.762073201901587e+02	  5.903494764355241e+03	  1.862789964365671e+03	  4.730668719534275e+03	  2.495651813890364e+01	  9.814290861533037e+00	  7.902979700686651e+02	  3.991495830108481e+01	  2.195598764003239e+02
8100	 1.00000e-01	 8.10000e+00	  2.494263596599070e+00	  2.499971828649986e+00	  5.875600027128394e+01	  9.984029011594570e+00	  2.768462430634362e+02	  5.907924816193091e+03	  1.862178977554795e+03	  4.735166539679480e+03	  2.495772877077892e+01	  9.821093861896864e+00	  7.906987454987579e+02	  3.991818697248895e+01	  2.195773848552108e+02
8200	 1.00000e-01	 8.20000e+00	  2.494459680920567e+00	  2.500032508576723e+00	  5.877888401031070e+01	  9.984522623401116e+00	  2.774600197089852e+02	  5.912196227566501e+03	  1.861596570287864e+03	  4.739477372002189e+03	  2.495890916046804e+01	  9.827656143048859e+00	  7.910852611329942e+02	  3.992129637723118e+01	  2.195942410461104e+02
8300	 1.00000e-01	 8.30000e+00	  2.494649419816994e+00	  2.500093773124596e+00	  5.880076536776603e+01	  9.985003678222121e+00	  2.780495530883007e+02	  5.916314792642615e+03	  1.861041310394779e+03	  4.743609145121792e+03	  2.496005948816900e+01	  9.833985852466514e+00	  7.914580118587713e+02	  3.992429094746138e+01	  2.196104695280158e+02
8400	 1.00000e-01	 8.40000e+00	  2.494832989532292e+00	  2.500155432292761e+00	  5.882168815017575e+01	  9.985472272985756e+00	  2.786157202444962e+02	  5.920286088838327e+03	  1.860511842497883e+03	  4.747569442723448e+03	  2.496117998906881e+01	  9.840090891529130e+00	  7.918174764645296e+02	  3.992717495073037e+01	  2.196260939255821e+02
8500	 1.00000e-01	 8.50000e+00	  2.495010563697813e+00	  2.500217313719981e+00	  5.884169423753758e+01	  9.985928525209136e+00	  2.791593725491882e+02	  5.924115485163409e+03	  1.860006883645768e+03	  4.751365519081888e+03	  2.496227094733914e+01	  9.845978920841846e+00	  7.921641180878715e+02	  3.992995249606911e+01	  2.196411369685271e+02
8600	 1.00000e-01	 8.60000e+00	  2.495182313174808e+00	  2.500279261345300e+00	  5.886082367042139e+01	  9.986372570675712e+00	  2.796813359907140e+02	  5.927808150231206e+03	  1.859525219206270e+03	  4.755004313857050e+03	  2.496333269059774e+01	  9.851657365592665e+00	  7.924983846560611e+02	  3.993262753984362e+01	  2.196556205256755e+02
8700	 1.00000e-01	 8.70000e+00	  2.495348405918300e+00	  2.500341134163147e+00	  5.887911473283868e+01	  9.986804561295134e+00	  2.801824114994105e+02	  5.931369059951028e+03	  1.859065699002885e+03	  4.758492466197390e+03	  2.496436558480546e+01	  9.857133420929694e+00	  7.928207093187335e+02	  3.993520389139460e+01	  2.196695656377040e+02
8800	 1.00000e-01	 8.80000e+00	  2.495509006860620e+00	  2.500402805066367e+00	  5.889660403111596e+01	  9.987224663132883e+00	  2.806633753059112e+02	  5.934803004915260e+03	  1.858627233679850e+03	  4.761836328184334e+03	  2.496537002956845e+01	  9.862414057345859e+00	  7.931315108725973e+02	  3.993768521846921e+01	  2.196829925486291e+02
8900	 1.00000e-01	 8.90000e+00	  2.495664277813046e+00	  2.500464159771135e+00	  5.891332656899161e+01	  9.987633054598339e+00	  2.811249793286804e+02	  5.938114597493743e+03	  1.858208791281917e+03	  4.765041977650345e+03	  2.496634645381837e+01	  9.867506026059772e+00	  7.934311941779985e+02	  3.994007505245257e+01	  2.196959207360899e+02
9000	 1.00000e-01	 9.00000e+00	  2.495814377384114e+00	  2.500525095818221e+00	  5.892931581914079e+01	  9.988029924780269e+00	  2.815679515872105e+02	  5.941308278647743e+03	  1.857809394035871e+03	  4.768115230400811e+03	  2.496729531184457e+01	  9.872415864382470e+00	  7.937201505672205e+02	  3.994237679340648e+01	  2.197083689404694e+02
9100	 1.00000e-01	 9.10000e+00	  2.495959460913259e+00	  2.500585521645358e+00	  5.894460379132106e+01	  9.988415471919726e+00	  2.819929966375652e+02	  5.944388324474786e+03	  1.857428115321476e+03	  4.771061651868766e+03	  2.496821707965411e+01	  9.877149901060699e+00	  7.939987582444545e+02	  3.994459371492280e+01	  2.197203551929014e+02
9200	 1.00000e-01	 9.20000e+00	  2.496099680418468e+00	  2.500645355725841e+00	  5.895922109731732e+01	  9.988789902010685e+00	  2.824007960271334e+02	  5.947358852495653e+03	  1.857064076820375e+03	  4.773886568230062e+03	  2.496911225163648e+01	  9.881714261587756e+00	  7.942673826773536e+02	  3.994672896879796e+01	  2.197318968422045e+02
9300	 1.00000e-01	 9.30000e+00	  2.496235184556825e+00	  2.500704525768870e+00	  5.897319701285590e+01	  9.989153427519563e+00	  2.827920087657125e+02	  5.950223827693786e+03	  1.856716445832170e+03	  4.776595077005014e+03	  2.496998133751221e+01	  9.886114873474099e+00	  7.945263769801342e+02	  3.994878558953570e+01	  2.197430105807870e+02
9400	 1.00000e-01	 9.40000e+00	  2.496366118596780e+00	  2.500762967977342e+00	  5.898655953664512e+01	  9.989506266215242e+00	  2.831672718102044e+02	  5.952987068317563e+03	  1.856384432747525e+03	  4.779192057171296e+03	  2.497082485954489e+01	  9.890357471470645e+00	  7.947760822882141e+02	  3.995076649868425e+01	  2.197537124695596e+02
9500	 1.00000e-01	 9.50000e+00	  2.496492624401174e+00	  2.500820626359238e+00	  5.899933544669071e+01	  9.989848640101657e+00	  2.835272005604324e+02	  5.955652251454805e+03	  1.856067288668784e+03	  4.781682178811742e+03	  2.497164334999803e+01	  9.894447602737946e+00	  7.950168281243638e+02	  3.995267450901432e+01	  2.197640179618996e+02
9600	 1.00000e-01	 9.60000e+00	  2.496614840420000e+00	  2.500877452088849e+00	  5.901155035402559e+01	  9.990180774445745e+00	  2.838723893637493e+02	  5.958222918389044e+03	  1.855764303169223e+03	  4.784069912319404e+03	  2.497243734881937e+01	  9.898390631955488e+00	  7.952489327563876e+02	  3.995451232854359e+01	  2.197739419266996e+02
9700	 1.00000e-01	 9.70000e+00	  2.496732901692045e+00	  2.500933402914468e+00	  5.902322875398418e+01	  9.990502896893771e+00	  2.842034120263066e+02	  5.960702479746159e+03	  1.855474802182502e+03	  4.786359537181079e+03	  2.497320740153596e+01	  9.902191746365792e+00	  7.954727035463685e+02	  3.995628256441376e+01	  2.197834986705374e+02
9800	 1.00000e-01	 9.80000e+00	  2.496846939854548e+00	  2.500988442609316e+00	  5.903439407514612e+01	  9.990815236669514e+00	  2.845208223290169e+02	  5.963094220440124e+03	  1.855198146014496e+03	  4.788555150359586e+03	  2.497395405734470e+01	  9.905855960748214e+00	  7.956884372914861e+02	  3.995798772662563e+01	  2.197927019590038e+02
9900	 1.00000e-01	 9.90000e+00	  2.496957083160107e+00	  2.501042540462724e+00	  5.904506872606274e+01	  9.991118023848543e+00	  2.848251545463939e+02	  5.965401304425732e+03	  1.854933727470111e+03	  4.790660674293924e+03	  2.497467786738400e+01	  9.909388122318433e+00	  7.958964205564772e+02	  3.995963023163670e+01	  2.198015650372165e+02
10000	 1.00000e-01	 1.00000e+01	  2.497063456500114e+00	  2.501095670808792e+00	  5.905527413987803e+01	  9.991411488702600e+00	  2.851169239666309e+02	  5.967626779266388e+03	  1.854680970088157e+03	  4.792679864535549e+03	  2.497537938317301e+01	  9.912792915549892e+00	  7.960969299978066e+02	  3.996121240582789e+01	  2.198101006495570e+02
10100	 1.00000e-01	 1.01000e+01	  2.497166181434042e+00	  2.501147812589939e+00	  5.906503081694451e+01	  9.991695861109100e+00	  2.853966274113961e+02	  5.969773580524098e+03	  1.854439326477816e+03	  4.794616317038119e+03	  2.497605915520595e+01	  9.916074866913423e+00	  7.962902326795746e+02	  3.996273648884262e+01	  2.198183210586566e+02
10200	 1.00000e-01	 1.02000e+01	  2.497265376223939e+00	  2.501198948952872e+00	  5.907435836553328e+01	  9.991971370020643e+00	  2.856647437539910e+02	  5.971844535979060e+03	  1.854208276750531e+03	  4.796473475117148e+03	  2.497671773168954e+01	  9.919238349532518e+00	  7.964765863812881e+02	  3.996420463680411e+01	  2.198262380636629e+02
10300	 1.00000e-01	 1.03000e+01	  2.497361155873574e+00	  2.501249066874753e+00	  5.908327554072810e+01	  9.992238242990023e+00	  2.859217344346215e+02	  5.973842369685593e+03	  1.853987327041682e+03	  4.798254636095176e+03	  2.497735565741285e+01	  9.922287587751571e+00	  7.966562398975457e+02	  3.996561892541460e+01	  2.198338630178118e+02
10400	 1.00000e-01	 1.04000e+01	  2.497453632171693e+00	  2.501298156817467e+00	  5.909180028159076e+01	  9.992496705746426e+00	  2.861680439716689e+02	  5.975769705871001e+03	  1.853776008116603e+03	  4.799962957647443e+03	  2.497797347273914e+01	  9.925226661614984e+00	  7.968294333297441e+02	  3.996698135294130e+01	  2.198412068453368e+02
10500	 1.00000e-01	 1.05000e+01	  2.497542913738868e+00	  2.501346212407968e+00	  5.909994974667967e+01	  9.992746981818781e+00	  2.864041004679600e+02	  5.977629072683542e+03	  1.853573874055959e+03	  4.801601463861998e+03	  2.497857171271012e+01	  9.928059511255277e+00	  7.969963983699097e+02	  3.996829384309295e+01	  2.198482800577343e+02
10600	 1.00000e-01	 1.06000e+01	  2.497629106077488e+00	  2.501393230142906e+00	  5.910774034799834e+01	  9.992989292202529e+00	  2.866303161111400e+02	  5.979422905795767e+03	  1.853380501015689e+03	  4.803173051027820e+03	  2.497915090625367e+01	  9.930789941188921e+00	  7.971573585767539e+02	  3.996955824779105e+01	  2.198550927694153e+02
10700	 1.00000e-01	 1.07000e+01	  2.497712311624499e+00	  2.501439209115844e+00	  5.911518778344769e+01	  9.993223855066400e+00	  2.868470876673545e+02	  5.981153551868735e+03	  1.853195486057129e+03	  4.804680493163707e+03	  2.497971157548708e+01	  9.933421624518521e+00	  7.973125296440613e+02	  3.997077634983968e+01	  2.198616547127644e+02
10800	 1.00000e-01	 1.08000e+01	  2.497792629806429e+00	  2.501484150765393e+00	  5.912230706785066e+01	  9.993450885495852e+00	  2.870547969675403e+02	  5.982823271882869e+03	  1.853018446043120e+03	  4.806126447299990e+03	  2.498025423510744e+01	  9.935958107040712e+00	  7.974621196615421e+02	  3.997194986549719e+01	  2.198679752526282e+02
10900	 1.00000e-01	 1.09000e+01	  2.497870157096406e+00	  2.501528058642868e+00	  5.912911256261602e+01	  9.993670595270162e+00	  2.872538113857167e+02	  5.984434244340531e+03	  1.852849016596178e+03	  4.807513458524690e+03	  2.498077939186252e+01	  9.938402811258975e+00	  7.976063293682600e+02	  3.997308044695385e+01	  2.198740634002558e+02
11000	 1.00000e-01	 1.10000e+01	  2.497944987072811e+00	  2.501570938198005e+00	  5.913561800410227e+01	  9.993883192670513e+00	  2.874444843087364e+02	  5.985988568345705e+03	  1.852686851115082e+03	  4.808843964805004e+03	  2.498128754409514e+01	  9.940759040301282e+00	  7.977453523987563e+02	  3.997416968471848e+01	  2.198799278267121e+02
11100	 1.00000e-01	 1.11000e+01	  2.498017210479250e+00	  2.501612796581501e+00	  5.914183653074226e+01	  9.994088882316239e+00	  2.876271555970523e+02	  5.987488266565348e+03	  1.852531619846409e+03	  4.810120301594684e+03	  2.498177918135509e+01	  9.943029981742265e+00	  7.978793755220219e+02	  3.997521910991743e+01	  2.198855768757838e+02
11200	 1.00000e-01	 1.12000e+01	  2.498086915285582e+00	  2.501653642463121e+00	  5.914778070898321e+01	  9.994287865026969e+00	  2.878021520361024e+02	  5.988935288077240e+03	  1.852383009007781e+03	  4.811344706237091e+03	  2.498225478407226e+01	  9.945218711330014e+00	  7.980085788734199e+02	  3.997623019650915e+01	  2.198910185763964e+02
11300	 1.00000e-01	 1.13000e+01	  2.498154186749754e+00	  2.501693485864306e+00	  5.915346255809671e+01	  9.994480337708366e+00	  2.879697877779996e+02	  5.990331511109000e+03	  1.852240719959795e+03	  4.812519322173443e+03	  2.498271482328646e+01	  9.947328196618139e+00	  7.981331361797244e+02	  3.997720436341731e+01	  2.198962606545628e+02
11400	 1.00000e-01	 1.14000e+01	  2.498219107480183e+00	  2.501732338004185e+00	  5.915889357390867e+01	  9.994666493259368e+00	  2.881303647732571e+02	  5.991678745672162e+03	  1.852104468423780e+03	  4.813646202965271e+03	  2.498315976042813e+01	  9.949361300503144e+00	  7.982532149773932e+02	  3.997814297658530e+01	  2.199013105448771e+02
11500	 1.00000e-01	 1.15000e+01	  2.498281757498514e+00	  2.501770211158063e+00	  5.916408475149765e+01	  9.994846520499030e+00	  2.882841731923446e+02	  5.992978736095765e+03	  1.851973983742688e+03	  4.814727316139525e+03	  2.498359004714577e+01	  9.951320784667990e+00	  7.983689768242164e+02	  3.997904735095519e+01	  2.199061754015773e+02
11600	 1.00000e-01	 1.16000e+01	  2.498342214302517e+00	  2.501807118527421e+00	  5.916904660690776e+01	  9.995020604111069e+00	  2.884314918369162e+02	  5.994233163463322e+03	  1.851849008182604e+03	  4.815764546864558e+03	  2.498400612517574e+01	  9.953209312932739e+00	  7.984805775044941e+02	  3.997991875237358e+01	  2.199108621091847e+02
11700	 1.00000e-01	 1.17000e+01	  2.498400552928988e+00	  2.501843074120662e+00	  5.917378919791912e+01	  9.995188924604625e+00	  2.885725885405909e+02	  5.995443647957001e+03	  1.851729296272542e+03	  4.816759701464672e+03	  2.498440842625044e+01	  9.955029454513008e+00	  7.985881672278700e+02	  3.998075839942735e+01	  2.199153772927444e+02
11800	 1.00000e-01	 1.18000e+01	  2.498456846016471e+00	  2.501878092643743e+00	  5.917832214391856e+01	  9.995351658289529e+00	  2.887077205592264e+02	  5.996611751112498e+03	  1.851614614180259e+03	  4.817714510780647e+03	  2.498479737204106e+01	  9.956783687187510e+00	  7.986918908219792e+02	  3.998156746521114e+01	  2.199197273276744e+02
11900	 1.00000e-01	 1.19000e+01	  2.498511163867684e+00	  2.501912189400019e+00	  5.918265464490879e+01	  9.995508977264810e+00	  2.888371349506353e+02	  5.997738977988354e+03	  1.851504739122044e+03	  4.818630633383178e+03	  2.498517337413208e+01	  9.958474400375721e+00	  7.987918879190422e+02	  3.998234707903000e+01	  2.199239183492446e+02
12000	 1.00000e-01	 1.20000e+01	  2.498563574511492e+00	  2.501945380198577e+00	  5.918679549969525e+01	  9.995661049419015e+00	  2.889610689437586e+02	  5.998826779252870e+03	  1.851399458804486e+03	  4.819509658646026e+03	  2.498553683402347e+01	  9.960103898126986e+00	  7.988882931365520e+02	  3.998309832803865e+01	  2.199279562616940e+02
12100	 1.00000e-01	 1.21000e+01	  2.498614143764333e+00	  2.501977681270445e+00	  5.919075312328604e+01	  9.995808038441099e+00	  2.890797502973168e+02	  5.999876553191943e+03	  1.851298570896411e+03	  4.820353109685137e+03	  2.498588814315847e+01	  9.961674402022382e+00	  7.989812362522006e+02	  3.998382225881995e+01	  2.199318467470030e+02
12200	 1.00000e-01	 1.22000e+01	  2.498662935291010e+00	  2.502009109192117e+00	  5.919453556353891e+01	  9.995950103841052e+00	  2.891933976479982e+02	  6.000889647640823e+03	  1.851201882529243e+03	  4.821162446169767e+03	  2.498622768297422e+01	  9.963188053991036e+00	  7.990708423731950e+02	  3.998451987890513e+01	  2.199355952733330e+02
12300	 1.00000e-01	 1.23000e+01	  2.498710010664724e+00	  2.502039680815790e+00	  5.919815051708881e+01	  9.996087400978842e+00	  2.893022208482722e+02	  6.001867361842906e+03	  1.851109209824162e+03	  4.821939067011549e+03	  2.498655582497231e+01	  9.964646919041975e+00	  7.991572321000808e+02	  3.998519215823731e+01	  2.199392071031458e+02
12400	 1.00000e-01	 1.24000e+01	  2.498755429426303e+00	  2.502069413205844e+00	  5.920160534458710e+01	  9.996220081101011e+00	  2.894064212939228e+02	  6.002810948238223e+03	  1.851020377444522e+03	  4.822684312936764e+03	  2.498687293080746e+01	  9.966052987913454e+00	  7.992405216852499e+02	  3.998584003058069e+01	  2.199426873010144e+02
12500	 1.00000e-01	 1.25000e+01	  2.498799249142528e+00	  2.502098323581079e+00	  5.920490708528224e+01	  9.996348291383878e+00	  2.895061922414350e+02	  6.003721614184454e+03	  1.850935218172128e+03	  4.823399468947287e+03	  2.498717935239214e+01	  9.967408179641087e+00	  7.993208231862391e+02	  3.998646439487718e+01	  2.199460407411357e+02
12600	 1.00000e-01	 1.26000e+01	  2.498841525463542e+00	  2.502126429262301e+00	  5.920806247097047e+01	  9.996472174982777e+00	  2.896017191153710e+02	  6.004600523613153e+03	  1.850853572505969e+03	  4.824085766675018e+03	  2.498747543201505e+01	  9.968714344046786e+00	  7.993982446139889e+02	  3.998706611655287e+01	  2.199492721145613e+02
12700	 1.00000e-01	 1.27000e+01	  2.498882312179229e+00	  2.502153747624781e+00	  5.921107793934363e+01	  9.996591871086332e+00	  2.896931798058876e+02	  6.005448798623521e+03	  1.850775288282187e+03	  4.824744386634597e+03	  2.498776150247206e+01	  9.969973264149813e+00	  7.994728900761792e+02	  3.998764602877529e+01	  2.199523859361488e+02
12800	 1.00000e-01	 1.28000e+01	  2.498921661274581e+00	  2.502180296055279e+00	  5.921395964676117e+01	  9.996707514975290e+00	  2.897807449565718e+02	  6.006267521016347e+03	  1.850700220314055e+03	  4.825376460379044e+03	  2.498803788720766e+01	  9.971186658501892e+00	  7.995448599157801e+02	  3.998820493366409e+01	  2.199553865512521e+02
12900	 1.00000e-01	 1.29000e+01	  2.498959622983976e+00	  2.502206091913262e+00	  5.921671348046932e+01	  9.996819238085193e+00	  2.898645782427701e+02	  6.007057733770257e+03	  1.850628230050839e+03	  4.825983072562552e+03	  2.498830490046571e+01	  9.972356183448140e+00	  7.996142508449759e+02	  3.998874360345634e+01	  2.199582781421557e+02
13000	 1.00000e-01	 1.30000e+01	  2.498996245844346e+00	  2.502231152495949e+00	  5.921934507029349e+01	  9.996927168072395e+00	  2.899448366405964e+02	  6.007820442462584e+03	  1.850559185254530e+03	  4.826565262914436e+03	  2.498856284744796e+01	  9.973483435315385e+00	  7.996811560745575e+02	  3.998926278162851e+01	  2.199610647342638e+02
13100	 1.00000e-01	 1.31000e+01	  2.499031576747230e+00	  2.502255495006943e+00	  5.922185979982489e+01	  9.997031428882893e+00	  2.900216706868233e+02	  6.008556616637062e+03	  1.850492959693371e+03	  4.827124028128524e+03	  2.498881202447932e+01	  9.974569952529855e+00	  7.997456654389489e+02	  3.998976318397597e+01	  2.199637502020546e+02
13200	 1.00000e-01	 1.32000e+01	  2.499065660989668e+00	  2.502279136528133e+00	  5.922426281712401e+01	  9.997132140823478e+00	  2.900952247298569e+02	  6.009267191120208e+03	  1.850429432851331e+03	  4.827660323671309e+03	  2.498905271917867e+01	  9.975617217665771e+00	  7.998078655169688e+02	  3.999024549965273e+01	  2.199663382748074e+02
13300	 1.00000e-01	 1.33000e+01	  2.499098542323922e+00	  2.502302093994584e+00	  5.922655904496174e+01	  9.997229420634763e+00	  2.901656371720002e+02	  6.009953067288558e+03	  1.850368489652596e+03	  4.828175065512792e+03	  2.498928521063394e+01	  9.976626659426815e+00	  7.998678397484737e+02	  3.999071039217132e+01	  2.199688325421096e+02
13400	 1.00000e-01	 1.34000e+01	  2.499130263006058e+00	  2.502324384172260e+00	  5.922875319061767e+01	  9.997323381565819e+00	  2.902330407032236e+02	  6.010615114288532e+03	  1.850310020200237e+03	  4.828669131783142e+03	  2.498950976958123e+01	  9.977599654562123e+00	  7.999256685469994e+02	  3.999115850036628e+01	  2.199712364591575e+02
13500	 1.00000e-01	 1.35000e+01	  2.499160863843318e+00	  2.502346023638241e+00	  5.923084975525514e+01	  9.997414133449929e+00	  2.902975625266548e+02	  6.011254170210793e+03	  1.850253919528325e+03	  4.829143364358695e+03	  2.498972665858634e+01	  9.978537529718553e+00	  7.999814294085143e+02	  3.999159043932048e+01	  2.199735533518519e+02
13600	 1.00000e-01	 1.36000e+01	  2.499190384240332e+00	  2.502367028763314e+00	  5.923285304289038e+01	  9.997501782781232e+00	  2.903593245760029e+02	  6.011871043220803e+03	  1.850200087366693e+03	  4.829598570380193e+03	  2.498993613222846e+01	  9.979441563230942e+00	  8.000351970164152e+02	  3.999200680125733e+01	  2.199757864217001e+02
13700	 1.00000e-01	 1.37000e+01	  2.499218862244141e+00	  2.502387415696702e+00	  5.923476716897466e+01	  9.997586432791891e+00	  2.904184437251421e+02	  6.012466512647338e+03	  1.850148427917710e+03	  4.830035523706319e+03	  2.499013843728508e+01	  9.980312986852185e+00	  8.000870433428821e+02	  3.999240815639875e+01	  2.199779387505306e+02
13800	 1.00000e-01	 1.38000e+01	  2.499246334588067e+00	  2.502407200352785e+00	  5.923659606860426e+01	  9.997668183529619e+00	  2.904750319900660e+02	  6.013041330030458e+03	  1.850098849644380e+03	  4.830454966305319e+03	  2.499033381291786e+01	  9.981152987424743e+00	  8.001370377466970e+02	  3.999279505379182e+01	  2.199800133050296e+02
13900	 1.00000e-01	 1.39000e+01	  2.499272836734390e+00	  2.502426398399602e+00	  5.923834350437612e+01	  9.997747131935306e+00	  2.905291967234385e+02	  6.013596220130526e+03	  1.850051265069163e+03	  4.830857609587454e+03	  2.499052249085835e+01	  9.981962708495216e+00	  8.001852470676430e+02	  3.999316802210343e+01	  2.199820129411014e+02
14000	 1.00000e-01	 1.40000e+01	  2.499298402915894e+00	  2.502445025249037e+00	  5.924001307390267e+01	  9.997823371920433e+00	  2.905810408019511e+02	  6.014131881899867e+03	  1.850005590582944e+03	  4.831244135680876e+03	  2.499070469559356e+01	  9.982743251873741e+00	  8.002317357175946e+02	  3.999352757038552e+01	  2.199839404080647e+02
14100	 1.00000e-01	 1.41000e+01	  2.499323066176260e+00	  2.502463096048500e+00	  5.924160821700205e+01	  9.997896994444273e+00	  2.906306628067077e+02	  6.014648989418260e+03	  1.849961746263573e+03	  4.831615198653267e+03	  2.499088064455075e+01	  9.983495679139770e+00	  8.002765657684005e+02	  3.999387418881129e+01	  2.199857983526879e+02
14200	 1.00000e-01	 1.42000e+01	  2.499346858409313e+00	  2.502480625673999e+00	  5.924313222257647e+01	  9.997968087590484e+00	  2.906781571968498e+02	  6.015148192793893e+03	  1.849919655703508e+03	  4.831971425681755e+03	  2.499105054828084e+01	  9.984221013095992e+00	  8.003197970366774e+02	  3.999420834938373e+01	  2.199875893230694e+02
14300	 1.00000e-01	 1.43000e+01	  2.499369810397181e+00	  2.502497628724472e+00	  5.924458823519307e+01	  9.998036736643243e+00	  2.907236144766285e+02	  6.015630119030943e+03	  1.849879245846049e+03	  4.832313418173216e+03	  2.499121461064067e+01	  9.984920239171716e+00	  8.003614871655886e+02	  3.999453050661732e+01	  2.199893157723711e+02
14400	 1.00000e-01	 1.44000e+01	  2.499391951847337e+00	  2.502514119517294e+00	  5.924597926137903e+01	  9.998103024162463e+00	  2.907671213561401e+02	  6.016095372865009e+03	  1.849840446829710e+03	  4.832641752837229e+03	  2.499137302897302e+01	  9.985594306777468e+00	  8.004016917037355e+02	  3.999484109819436e+01	  2.199909800624087e+02
14500	 1.00000e-01	 1.45000e+01	  2.499413311428558e+00	  2.502530112084795e+00	  5.924730817564446e+01	  9.998167030058195e+00	  2.908087609059200e+02	  6.016544537567789e+03	  1.849803191840269e+03	  4.832956982713617e+03	  2.499152599428472e+01	  9.986244130612175e+00	  8.004404641812349e+02	  3.999514054559604e+01	  2.199925844671048e+02
14600	 1.00000e-01	 1.46000e+01	  2.499433916805825e+00	  2.502545620171750e+00	  5.924857772624372e+01	  9.998228831664072e+00	  2.908486127056071e+02	  6.016978175722009e+03	  1.849767416970167e+03	  4.833259638156639e+03	  2.499167369142246e+01	  9.986870591924609e+00	  8.004778561830875e+02	  3.999542925470996e+01	  2.199941311758095e+02
14700	 1.00000e-01	 1.47000e+01	  2.499453794674185e+00	  2.502560657233752e+00	  5.924979054068715e+01	  9.998288503809672e+00	  2.908867529868643e+02	  6.017396829967826e+03	  1.849733061084760e+03	  4.833550227777579e+03	  2.499181629924585e+01	  9.987474539730382e+00	  8.005139174199320e+02	  3.999570761641487e+01	  2.199956222964959e+02
14800	 1.00000e-01	 1.48000e+01	  2.499472970791567e+00	  2.502575236436323e+00	  5.925094913101352e+01	  9.998346118891703e+00	  2.909232547707608e+02	  6.017801023721684e+03	  1.849700065695164e+03	  4.833829239347700e+03	  2.499195399079786e+01	  9.988056791985906e+00	  8.005486957962573e+02	  3.999597600714290e+01	  2.199970598588308e+02
14900	 1.00000e-01	 1.49000e+01	  2.499491470010632e+00	  2.502589370654789e+00	  5.925205589883375e+01	  9.998401746944024e+00	  2.909581879998001e+02	  6.018191261868795e+03	  1.849668374837298e+03	  4.834097140663027e+03	  2.499208693347227e+01	  9.988618136720858e+00	  8.005822374761748e+02	  3.999623478942099e+01	  2.199984458171314e+02
15000	 1.00000e-01	 1.50000e+01	  2.499509316309607e+00	  2.502603072474760e+00	  5.925311314015554e+01	  9.998455455706448e+00	  2.909916196647750e+02	  6.018568031430093e+03	  1.849637934956789e+03	  4.834354380372845e+03	  2.499221528917834e+01	  9.989159333130349e+00	  8.006145869468229e+02	  3.999648431239153e+01	  2.199997820532065e+02
15100	 1.00000e-01	 1.51000e+01	  2.499526532822173e+00	  2.502616354193187e+00	  5.925412304999866e+01	  9.998507310692101e+00	  2.910236139266347e+02	  6.018931802204776e+03	  1.849608694799487e+03	  4.834601388773281e+03	  2.499233921450198e+01	  9.989681112628185e+00	  8.006457870794945e+02	  3.999672491231358e+01	  2.200010703790901e+02
15200	 1.00000e-01	 1.52000e+01	  2.499543141866420e+00	  2.502629227819952e+00	  5.925508772680973e+01	  9.998557375253556e+00	  2.910542322335447e+02	  6.019283027389185e+03	  1.849580605307242e+03	  4.834838578567598e+03	  2.499245886086388e+01	  9.990184179862496e+00	  8.006758791885553e+02	  3.999695691304493e+01	  2.200023125396704e+02
15300	 1.00000e-01	 1.53000e+01	  2.499559164972875e+00	  2.502641705079915e+00	  5.925600917668498e+01	  9.998605710647578e+00	  2.910835334333036e+02	  6.019622144173089e+03	  1.849553619518711e+03	  4.835066345594507e+03	  2.499257437467444e+01	  9.990669213694982e+00	  8.007049030882338e+02	  3.999718062650613e+01	  2.200035102152199e+02
15400	 1.00000e-01	 1.54000e+01	  2.499574622911654e+00	  2.502653797415368e+00	  5.925688931740973e+01	  9.998652376098404e+00	  2.911115738812841e+02	  6.019949574314055e+03	  1.849527692474926e+03	  4.835285069525941e+03	  2.499268589748513e+01	  9.991136868145077e+00	  8.007328971473690e+02	  3.999739635312694e+01	  2.200046650238260e+02
