Dependent Variables,13
Independent Variables,35
Fluxs,32
Kinetic Orders > 0,84

Lx[13][14-48],Y1(X14),Y2(X15),Y3(X16),Y4(X17),Y5(X18),Y6(X19),Y7(X20),Y8(X21),Y9(X22),Y10(X23),Y11(X24),Y12(X25),Y13(X26),Y14(X27),Y15(X28),Y16(X29),Y17(X30),Y18(X31),Y19(X32),Y20(X33),Y21(X34),Y22(X35),Y23(X36),Y24(X37),Y25(X38),Y26(X39),Y27(X40),Y28(X41),Y29(X42),Y30(X43),Y31(X44),Y32(X45),Y33(X46),Y34(X47),Y35(X48)
v32, -3.070144671923461e-02, -1.180391746983508e-01, -2.499620833956750e-01,  1.834790606944847e-02,  2.246315127141304e-01, -2.707653299390919e-01, -8.669737702301578e-02,  8.637535470699975e-02, -3.806366193466844e-02,  3.799452767086953e-02,  5.605784625261662e-02,  0.000000000000000e+00,  1.110223024625157e-16, -2.035132174871149e-01,  9.065513687387124e-02, -5.600127936559984e-02,  5.076372744019220e-02,  3.330174772019683e-02,  2.029587424224779e-01, -3.332207769479361e-02,  9.698480216191399e-02, -9.956329738647096e-02,  3.692987352507534e-01,  4.963063361408857e-02, -2.576008564332088e-02,  8.950036888194191e-01, -7.544657628162073e-02,  7.754824795122497e-02, -2.868585266287719e-01, -3.860479501154226e-02,  2.002506128342250e-02,  3.037212582576431e-01

Sxf[13][84],f[1][6],f[1][14],f[1][46],f[1][48],f[2][10],f[2][11],f[2][15],f[2][46],f[2][47],f[2][48],f[3][11],f[3][12],f[3][16],f[4][12],f[4][13],f[4][17],f[5][1],f[5][13],f[5][18],f[5][46],f[5][48],f[6][7],f[6][13],f[6][19],f[7][8],f[7][20],f[8][3],f[8][5],f[8][21],f[8][46],f[8][47],f[8][48],f[9][2],f[9][22],f[10][7],f[10][23],f[11][2],f[11][3],f[11][24],f[11][47],f[12][9],f[12][25],f[13][4],f[13][26],f[13][46],f[13][48],f[14][6],f[14][27],f[15][1],f[15][6],f[15][7],f[15][10],f[15][28],f[16][5],f[16][6],f[16][8],f[16][10],f[16][29],f[17][1],f[17][30],f[18][7],f[18][31],f[19][11],f[19][32],f[20][1],f[20][33],f[21][34],f[22][35],f[23][36],f[24][37],f[25][38],f[26][39],f[27][7],f[27][40],f[28][3],f[28][41],f[29][11],f[29][42],f[30][12],f[30][43],f[31][8],f[31][44],f[32][6],f[32][45]
X1,  4.839003794548311e-02,  9.142354550303766e-02,  2.427938108710131e-02, -2.534848217322361e-02, -1.900773912968546e-01,  5.412305682955414e-01, -1.329576618933401e+00, -3.473842247471476e-01, -3.727629290846426e-01,  4.216782876471290e-01,  5.588858948719939e-01, -2.426664290900876e-02,  5.616811196114616e+00,  3.837355474039045e-01, -3.857664771877307e-01,  5.346592498945206e-01, -9.787412037585671e-03,  1.567555195436467e+00,  3.775905946760899e+00,  1.063540454544226e+00, -3.905268602380383e-01, -1.348626531150825e-01, -1.181788718248740e+00, -2.806731489183985e+00,  3.216667321956903e-01,  2.000787616730319e-01,  1.433963058601232e-01, -7.653731615691875e-02, -4.614498241962112e-01, -1.565991283262024e-01, -1.618689682555561e-01,  1.883951075526092e-01, -1.084168833858323e-03, -1.324852577690519e-02,  8.872670379313849e-03,  5.431847776866439e-03,  1.084168833858331e-03,  5.555256148615799e-04,  1.569076710609876e-02, -2.984261522894544e-04,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  3.745462663435196e-01,  2.105271056308780e-01, -8.968466968695988e-03, -1.420192069003295e-01,  1.291673905730978e-01,  2.100709541594385e-01,  7.941902514093060e-01,  7.653731615691881e-02,  2.620201606049750e-01, -2.425376726481143e-01, -1.999356286258399e-02,  2.447275423968533e-01, -8.205526999042885e-01, -1.217217211252670e+01,  6.316060139176609e-01,  3.866691284455710e-01, -2.869335904292830e-01, -2.964286644352083e-01, -7.698255978591381e-02, -9.419654907266982e-01,  7.556527381287296e-01,  3.456823483488735e-01,  1.157058298211445e+00,  7.373838731646957e-01,  9.136555378484709e-02,  6.036048537990688e-01, -6.347834217549903e-01, -5.147847550099768e-01, -1.439518314749849e-01, -3.600731116906299e-01, -8.131828727382524e-01, -8.949502780314105e-01, -3.594689044948943e-01, -8.627406057313847e-01, -7.912905954757621e-02, -5.396843221706690e-02, -5.429372579936483e-01, -3.418562110974706e-01
X2,  5.689979529629866e-02,  1.075010734698186e-01,  2.854909548393614e-02, -2.980620615245727e-02, -2.163420225060377e-01,  6.160170601472647e-01, -1.513295678430070e+00, -3.953852967769215e-01, -4.242707954019612e-01,  4.799452106010268e-01,  7.796617014694373e-01, -3.385265628097908e-02,  7.835611193942036e+00,  5.251127274126551e-01, -5.278918993845600e-01,  7.316402633217695e-01, -1.457171926477364e-02,  2.333811445989983e+00,  5.621653733907953e+00,  1.583422959086037e+00, -5.814251766339180e-01, -2.060868390489514e-01, -1.805919546605426e+00, -4.289033378065690e+00,  2.031702533181457e-01,  1.263731950619027e-01,  2.331115437084751e-01, -1.244225352502928e-01, -7.501537798840673e-01, -2.545746511986977e-01, -2.631415421911790e-01,  3.062636382805573e-01, -1.020720629482364e-01, -1.247318973613215e+00,  8.353420068839790e-01,  5.113962797034264e-01, -8.154267156352399e-01, -4.178227720914341e-01, -1.180136366915289e+01,  2.244527324725235e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  4.495891211566481e-01,  2.527076222765741e-01, -1.062380747023976e-02, -1.682321757387955e-01,  1.530082558893985e-01,  2.488444658233416e-01,  9.407766517024441e-01,  1.244225352502927e-01,  4.259518664375427e-01, -3.942802496851857e-01, -3.250244331730361e-02,  3.978402013491219e-01,  1.162564847365183e-01,  1.724561922196215e+00,  7.471127079535979e-01,  4.573823131340363e-01, -3.444226584095942e-01, -3.558201341321957e-01, -9.106095800150453e-02, -1.114230031171628e+00,  1.820585134904933e+00, -4.435609504900402e-01,  1.495806956269646e+00,  1.007729039849073e+00, -2.206631893735124e-01,  8.496009765408010e-01, -1.529376131678024e+00, -1.240264774223821e+00,  1.847112283829591e-01,  4.620264020719204e-01, -1.051256103207108e+00, -1.156962318548796e+00, -4.912600711316742e-01, -1.179044991208144e+00,  1.911099963670402e-01,  1.303428467861076e-01, -7.642086071516945e-01, -4.811779907946747e-01
X3, -7.332835950218468e-03, -1.385396436176354e-02, -3.679201877980124e-03,  3.841209249984406e-03,  1.085761437828018e-01, -3.091621134000522e-01,  7.594817098584274e-01,  1.984330660089798e-01,  2.129299077026120e-01, -2.408713739034674e-01, -2.741079897762973e-01,  1.190167933640751e-02, -2.754789197663697e+00, -2.151233477237260e-01,  2.162618933107697e-01, -2.997316472422153e-01,  1.552484195434127e-02, -2.486463895706267e+00, -5.989360908972273e+00, -1.686993191401424e+00,  6.194556600700989e-01,  2.590695446847116e-01,  2.270202002395499e+00,  5.391697643191458e+00,  1.644253523013705e+00,  1.022736191944657e+00, -6.454717755291551e-01,  3.445184801499195e-01,  2.077130478047930e+00,  7.049018229634960e-01,  7.286230263484169e-01, -8.480255041689002e-01,  6.890707822040178e-02,  8.420433916785267e-01, -5.639248913616304e-01, -3.452347530686927e-01, -6.890707822040190e-02, -3.530782826552435e-02, -9.972661845206093e-01,  1.896722500834226e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  4.544927915403371e-02,  2.554639053465516e-02,  8.477608857096813e-03,  1.342462753666312e-01, -1.220978588863326e-01, -1.985734449172841e-01, -7.507229867789132e-01, -3.445184801499193e-01, -1.179434974113650e+00,  1.091738181523281e+00,  8.999730113448239e-02, -1.101595472521244e+00, -8.488400566351662e-02, -1.259178998079628e+00, -4.995047746940045e-01, -3.057967651183750e-01, -3.481792777538728e-02, -3.597010657908068e-02,  6.088155485207832e-02,  7.449521534738038e-01, -1.102865143527363e+00,  8.168071016930416e+00, -8.794625529060748e-01, -4.168716099574636e-01,  3.159084648105445e+00, -1.119602113545438e+00,  9.264579802572561e-01,  7.513215185664547e-01, -3.401414009483100e+00, -8.508107983020093e+00,  6.180880309517364e-01,  6.802382018763868e-01,  2.032216683873184e-01,  4.877406170321693e-01, -2.735991704536986e+00, -1.866029796095113e+00,  1.007072255543203e+00,  6.340951933444411e-01
X4,  3.973731012343186e-02,  7.507590269573247e-02,  1.993793220311349e-02, -2.081586500119068e-02, -1.444995889542262e-01,  4.114513257709161e-01, -1.010763424351593e+00, -2.640865246658929e-01, -2.833797836902215e-01,  3.205659485339351e-01,  5.303199383694714e-01, -2.302631841314765e-02,  5.329722926785793e+00,  3.546870170142249e-01, -3.565642067394511e-01,  4.941858937674769e-01, -9.062372083922628e-03,  1.451432553220223e+00,  3.496191282438781e+00,  9.847546305776550e-01, -3.615970904925922e-01, -1.249435264849449e-01, -1.094868346480774e+00, -2.600296835742505e+00,  2.782624686682024e-01,  1.730810325680322e-01,  1.125554792044256e-01, -6.007612431428932e-02, -3.622039339135167e-01, -1.229187169503831e-01, -1.270551509751034e-01,  1.478762056188370e-01, -6.673279320527524e-02, -8.154736636346683e-01,  5.461308784298584e-01,  3.343412604162075e-01,  6.673279320527523e-02,  3.419372962867827e-02,  9.657985765898218e-01, -1.836873564876927e-02,  0.000000000000000e+00,  0.000000000000000e+00, -2.302580844148836e+00, -1.306205991286760e+01, -1.553483229033320e-01,  4.673661165801187e+00,  3.224217771170559e-01,  1.812286748750080e-01, -6.839051727183501e-03, -1.082990778284767e-01,  9.849871429288144e-02,  1.601930549434903e-01,  6.056228148658558e-01,  6.007612431428928e-02,  2.056664190978633e-01, -1.903741090559438e-01, -1.569346598926403e-02,  1.920929946122080e-01,  7.548370411594263e-02,  1.119733855360497e+00,  4.888448327532516e-01,  2.992707498989432e-01, -2.470018965719362e-01, -2.551755693860729e-01, -5.958228030483601e-02, -7.290541138413811e-01,  1.200565593227109e+00,  3.523999007722381e-01,  9.885705774658519e-01,  6.803404896860695e-01,  1.014793894067169e-01,  5.108737310136043e-01, -1.008530898991047e+00, -8.178794750526522e-01, -1.467492088331039e-01, -3.670703159609061e-01, -6.947693675684515e-01, -7.646300229852886e-01, -3.316606986010775e-01, -7.959997330240618e-01, -8.788835961225841e-02, -5.994254203857344e-02, -4.595264285098746e-01, -2.893372326851368e-01
X5,  9.539677597713368e-02,  1.802336154233718e-01,  4.786470060302692e-02, -4.997234095918083e-02,  1.016862516563199e-01, -2.895436821617628e-01,  7.112874484797190e-01,  1.858411432210065e-01,  1.994180620663598e-01, -2.255864528818457e-01,  3.079224311238022e-01, -1.336989132901016e-02,  3.094624814367761e+00,  3.181808618805568e-02, -3.198648418855589e-02,  4.433218191401770e-02,  5.410708017000320e-02, -8.665808111958070e+00, -2.087408244296014e+01, -5.879497911918000e+00,  2.158922915914300e+00,  9.925696847272409e-01,  8.697794596146629e+00,  2.065713913366432e+01,  9.953931836244925e+00,  6.191409170538824e+00,  7.483005853045420e+00, -3.994030260007416e+00, -2.408033955013673e+01, -8.171983140136499e+00, -8.446984945792721e+00,  9.831227408859867e+00,  1.497236512394783e-01,  1.829620618957772e+00, -1.225315249754572e+00, -7.501378537466447e-01, -1.497236512394780e-01, -7.671805425187157e-02, -2.166894000736776e+00,  4.121263381747808e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  1.348770307486949e+00,  7.581245216196232e-01,  2.309748360376772e-02,  3.657577503769753e-01, -3.326590482316712e-01, -5.410189318042352e-01, -2.045365877382028e+00, -1.681808513552831e+00, -5.757554078907845e+00,  5.329451608684541e+00,  4.393326801479152e-01, -5.377571163588325e+00, -2.073690424740883e-01, -3.076135970424427e+00, -1.067938865298952e+00, -6.537920494406982e-01, -1.033270230590657e+00, -1.067462732391857e+00,  1.301644787003170e-01,  1.592704209824990e+00, -1.944348937886104e+00,  1.778527534246388e+01, -1.444064613225667e+00,  3.784305459515435e-02,  1.764680131592588e+01, -4.388735785285419e+00,  1.633343478557954e+00,  1.324578263452404e+00, -7.406287798793548e+00, -1.852567672437958e+01,  1.014891481628619e+00,  1.116941150760807e+00, -1.844819485904633e-02, -4.427644952964300e-02, -1.528338344492947e+01, -1.042373368533714e+01,  3.947629245066787e+00,  2.485593973644534e+00
X6, -1.118687878279073e-01, -2.113542714282789e-01, -5.612942346699221e-02,  5.860098678142363e-02, -2.673791738319897e-01,  7.613413737222040e-01, -1.870296595987774e+00, -4.886604681463535e-01, -5.243603320406769e-01,  5.931688740292769e-01, -2.003463838709660e-01,  8.698974513610590e-03, -2.013484008726427e+00,  1.337126518561175e-01, -1.344203293412141e-01,  1.863020161318303e-01, -6.557433301423907e-03,  1.050240717454333e+00,  2.529805765124635e+00,  7.125576778884820e-01, -2.616476989618121e-01, -1.045110394189970e-01, -9.158203881131202e-01, -2.175060467291387e+00, -7.356105372002386e-01, -4.575544519385317e-01, -3.344616134906681e-01,  1.785178083950009e-01,  1.076298666272471e+00,  3.652562513172739e-01,  3.775477755307948e-01, -4.394180956604140e-01, -3.492336333347265e-02, -4.267629403191280e-01,  2.858074145999755e-01,  1.749712660605880e-01,  3.492336333347257e-02,  1.789465098329586e-02,  5.054326812522919e-01, -9.612935383435573e-03,  0.000000000000000e+00,  0.000000000000000e+00,  2.448598535239493e-16,  1.389038775821184e-15,  1.651997048788193e-17, -4.970040428272911e-16, -1.771454416873520e+00, -9.957092211389752e-01, -9.424195804532437e-03, -1.492358525157967e-01,  1.357309766061820e-01,  2.207456203779007e-01,  8.345466913639537e-01, -1.785178083950008e-01, -6.111432589379854e-01,  5.657017510987222e-01,  4.663355345408888e-02, -5.708094654509464e-01,  4.651435362065169e-02,  6.899992139926452e-01,  2.505067703438636e-01,  1.533602157423474e-01,  1.357081412337847e+00,  1.401989324384447e+00, -3.053272451469516e-02, -3.736011495420620e-01,  6.755984776415941e-01, -7.601960314637236e-01,  2.729184654717626e+00,  2.921310725993123e-01, -1.961834302572816e-01,  6.737884701859400e+00, -5.675341221310243e-01, -4.602481791557985e-01,  3.165669625073722e-01,  7.918430080432047e-01, -1.918076402189086e+00, -2.110943389208769e+00, -1.424116263697275e-01, -3.417939389501644e-01,  1.699087861015166e-01,  1.158829747027455e-01, -6.060668037508312e+00, -3.816052373488747e+00
X7, -5.478919055724030e-02, -1.035134971712090e-01, -2.749011353311452e-02,  2.870059373977397e-02,  3.424524734098700e-01, -9.751067474846222e-01,  2.395428507489255e+00,  6.258639503445219e-01,  6.715874317802479e-01, -7.597156695110198e-01,  2.292812744549725e-01, -9.955318006720480e-03,  2.304280070823902e+00,  4.945663925937958e-02, -4.971838973404722e-02,  6.890800142862848e-02, -2.606272174071456e-03,  4.174214257556690e-01,  1.005479136176372e+00,  2.832082558732942e-01, -1.039926882772746e-01, -4.196131358389663e-02, -3.677030360216215e-01, -8.732895093124560e-01, -3.933750492639202e-01, -2.446817928374116e-01, -1.516119701314089e-01,  8.092240048666340e-02,  4.878878611519049e-01,  1.655712274035598e-01,  1.711429944666934e-01, -1.991889069097196e-01,  1.373137281884731e-01,  1.677971558132494e+00, -1.123754355154454e+00, -6.879622858548868e-01, -1.373137281884731e-01, -7.035923824647138e-02, -1.987289859465759e+00,  3.779670313337989e-02,  0.000000000000000e+00,  0.000000000000000e+00, -1.224299267619746e-16, -6.945193879105921e-16, -8.259985243940965e-18,  2.485020214136456e-16, -2.610549388868136e-01, -1.467352517781614e-01,  1.552265372399134e-02,  2.458073356978903e-01, -2.235633674401847e-01, -3.635915357961729e-01, -1.374587240676292e+00, -8.092240048666338e-02, -2.770321907889230e-01,  2.564334845357620e-01,  2.113906238630298e-02, -2.587488194040212e-01, -1.371934699366761e-01, -2.035143542856864e+00, -1.019635572466567e+00, -6.242207791725460e-01,  1.999897947064037e-01,  2.066077647332873e-01,  1.242770883867563e-01,  1.520665575084403e+00,  6.087063697907967e+00, -5.330361398787538e-01, -7.766564228500087e-01,  8.102964372213885e-02, -1.581181675744420e-01, -3.858503364507418e-01, -5.113416424808025e+00, -4.146782558106555e+00,  2.219712083778803e-01,  5.552264454533298e-01,  5.458356783232461e-01,  6.007207092666963e-01, -3.950132125265932e-02, -9.480484514396532e-02,  1.369415647281582e-01,  9.339832415532687e-02,  3.470689845350871e-01,  2.185292799412183e-01
X8, -3.314950764457342e-02, -6.262953387144107e-02, -1.663254593557317e-02,  1.736493169371538e-02,  7.515630064081968e-02, -2.140017128249304e-01,  5.257124975032045e-01,  1.373551744099865e-01,  1.473898740660040e-01, -1.667309296696883e-01, -5.350479310173509e-03,  2.323160630879008e-04, -5.377239320173820e-02,  1.118651753135196e-03, -1.124572244938840e-03,  1.558618979322552e-03,  3.951761991786411e-03, -6.329155263479860e-01, -1.524558437681836e+00, -4.294147144163618e-01,  1.576789857353397e-01,  7.235500606597668e-02,  6.340400985929252e-01,  1.505836265524004e+00, -1.967401892355891e+00, -1.223736541384929e+00,  5.454209492039572e-01, -2.911166740135584e-01, -1.755166561742558e+00, -5.956390905879104e-01, -6.156834081815916e-01,  7.165780022740499e-01,  1.131212989946796e-02,  1.382340461046547e-01, -9.257672490802824e-02, -5.667546024854549e-02, -1.131212989946794e-02, -5.796309321521362e-03, -1.637161945476854e-01,  3.113754329279891e-03,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -3.271211594080078e-01, -1.838701305264701e-01, -3.804087342607246e-05, -6.023922140343408e-04,  5.478796290066196e-04,  8.910422043774778e-04,  3.368657200336976e-03,  2.911166740135585e-01,  9.966176175217680e-01, -9.225141947693646e-01, -7.604734284519715e-02,  9.308435644126479e-01, -1.391059668981590e-02, -2.063513740386614e-01, -8.201970353904980e-02, -5.021245299121384e-02,  2.506020142468669e-01,  2.588948204942916e-01,  9.996875571455472e-03,  1.223226641149292e-01, -1.210570430749082e-01,  1.295841190974297e+00,  4.446461823561459e-02,  2.771260235283109e-03,  6.460083522838719e+00,  7.067824053136621e-01,  1.016935427520948e-01,  8.246952219861148e-02, -5.396246398824359e-01, -1.349787086669817e+00, -3.124982211176288e-02, -3.439206348896671e-02, -1.350967816223157e-03, -3.242380015399988e-03, -5.594891209927736e+00, -3.815886461323391e+00, -6.357445582551529e-01, -4.002916040687048e-01
X9,  3.806194119765972e-02,  7.191061963907799e-02,  1.909732693935782e-02, -1.993824512008307e-02, -1.384073265346318e-01,  3.941040830027687e-01, -9.681485209470685e-01, -2.529523448292085e-01, -2.714321787237075e-01,  3.070505337470210e-01,  5.079610634808138e-01, -2.205550337245938e-02,  5.105015915999805e+00,  3.397330202581632e-01, -3.415310655892757e-01,  4.733504701466739e-01, -8.680292458099242e-03,  1.390238552167662e+00,  3.348787992810997e+00,  9.432362866722592e-01, -3.463517573993571e-01, -1.196757692789576e-01, -1.048707486578388e+00, -2.490665446429677e+00,  2.665306153603850e-01,  1.657837448879069e-01,  1.078100157671988e-01, -5.754324849696935e-02, -3.469330156307689e-01, -1.177363279528697e-01, -1.216983653461371e-01,  1.416415813076962e-01, -6.391926486833406e-02, -7.810923924415422e-01,  5.231053968287150e-01,  3.202450632512541e-01,  6.391926486833395e-02,  3.275208418518453e-02,  9.250794408771237e-01, -1.759428944654570e-02, -3.218708008638616e+00, -1.128978191365602e+01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  3.088281185453948e-01,  1.735878735877208e-01, -6.550709745557650e-03, -1.037330689788587e-01,  9.434589960456437e-02,  1.534391386481200e-01,  5.800890874541812e-01,  5.754324849696933e-02,  1.969952954973705e-01, -1.823477261529951e-01, -1.503181211348820e-02,  1.839941415939198e-01,  7.230122770057346e-02,  1.072524638114062e+00,  4.682345941695351e-01,  2.866531642290577e-01, -2.365880235433390e-01, -2.444170852753542e-01, -5.707022549691625e-02, -6.983163864073361e-01,  1.149948420549942e+00,  3.375423313654239e-01,  9.468913490209886e-01,  6.516565825010053e-01,  9.720090616036128e-02,  4.893347297255237e-01, -9.660101213238569e-01, -7.833967721904361e-01, -1.405620999523834e-01, -3.515942256310872e-01, -6.654771229402434e-01, -7.323923758913401e-01, -3.176775168857034e-01, -7.624395042745813e-01, -8.418288920738978e-02, -5.741529819767751e-02, -4.401522862615668e-01, -2.771384550828316e-01
X10,  3.360693198136253e-01,  6.349374800402245e-01,  1.686205556736824e-01, -1.760454739023044e-01, -2.074555375799798e+00,  5.907134864088780e+00, -1.451135405177276e+01, -3.791444137570957e+00, -4.068434089689767e+00,  4.602309367399663e+00, -1.234537423973937e-01,  5.360321149676646e-03, -1.240711867775352e+00,  4.936182941661280e-01, -4.962307810786533e-01,  6.877590274827623e-01, -7.333902162507976e-03,  1.174600230736581e+00,  2.829361294081933e+00,  7.969319784988501e-01, -2.926295300349594e-01, -7.741375624964378e-02, -6.783694496579304e-01, -1.611117847255142e+00,  2.250588278382037e+00,  1.399880281995017e+00,  9.897695107695503e-01, -5.282862868318439e-01, -3.185081819226905e+00, -1.080899830024605e+00, -1.117274036859459e+00,  1.300366367984499e+00, -8.501532739764404e-02, -1.038885938504028e+00,  6.957523160892822e-01,  4.259394871932008e-01,  8.501532739764392e-02,  4.356165806497071e-02,  1.230394806589207e+00, -2.340114957060491e-02,  0.000000000000000e+00,  0.000000000000000e+00,  4.897197070478985e-16,  2.778077551642369e-15,  3.303994097576386e-17, -9.940080856545823e-16,  1.634587693568310e+00,  9.187783912152807e-01,  3.860087345461478e-03,  6.112600350560762e-02, -5.559449697900722e-02, -9.041592444174104e-02, -3.418247232279962e-01,  5.282862868318438e-01,  1.808551235808817e+00, -1.674076554205473e+00, -1.380022924184902e-01,  1.689191771413180e+00,  8.080070624023653e-02,  1.198606869838573e+00,  6.344310944747397e-01,  3.883986424348672e-01, -1.252230119300963e+00, -1.293668340728515e+00, -7.732689142318934e-02, -9.461787634547155e-01,  1.425129665735563e+00,  2.481415772239595e+00,  6.447692346985871e+00,  1.023562203537276e+00,  6.656633257618714e-01,  4.269451692640075e+00, -1.197175157335371e+00, -9.708626579583082e-01, -1.033331168834521e+00, -2.584717162378159e+00, -4.531451002390428e+00, -4.987098806962193e+00, -4.989786153158043e-01, -1.197569824375947e+00, -5.765117241765634e-01, -3.931985807295022e-01, -3.840334252696362e+00, -2.418036518300560e+00
X11,  1.499649940673931e-01,  2.833296281856472e-01,  7.524394266417379e-02, -7.855718119104582e-02,  6.925373497121287e-02, -1.971946167785953e-01,  4.844245081611597e-01,  1.265676831404268e-01,  1.358142855485835e-01, -1.536363487345083e-01, -5.626952316010400e-01,  2.443204306487618e-02, -5.655095084446379e+00,  2.532767092377994e-01, -2.546171824251820e-01,  3.528907767158205e-01, -4.729972091301164e-03,  7.575539169614460e-01,  1.824785722617108e+00,  5.139782251575518e-01, -1.887302938443622e-01, -5.739383133484980e-02, -5.029367345362640e-01, -1.194467630374846e+00,  1.006597818914465e+00,  6.261102717599569e-01,  4.408151396341596e-01, -2.352836602488678e-01, -1.418544693094345e+00, -4.814019873499361e-01, -4.976020227021278e-01,  5.791461303278276e-01, -4.872513151978240e-02, -5.954203263947451e-01,  3.987589549362005e-01,  2.441201859505220e-01,  4.872513151978232e-02,  2.496664523219030e-02,  7.051804728329225e-01, -1.341198258531227e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  2.004207900968568e+00,  1.126536629486683e+00,  3.326367765289675e-04,  5.267434373501951e-03, -4.790765755492393e-03, -7.791445882318978e-03, -2.945619202274133e-02,  2.352836602488677e-01,  8.054771912793517e-01, -7.455859995390164e-01, -6.146228908889361e-02,  7.523178866213285e-01,  4.851222319156587e-02,  7.196358385243589e-01,  3.619420887506575e-01,  2.215809047429859e-01, -1.535389938887313e+00, -1.586198354436978e+00, -4.411488787679339e-02, -5.397937159114912e-01,  8.315211888163311e-01,  1.118516795242786e+00,  6.248145782551001e+00,  5.696680653711212e-01,  3.013746095047429e-01,  3.296216239082649e+00, -6.985164465965161e-01, -5.664697682832960e-01, -4.657817848663499e-01, -1.165080672660888e+00, -4.391209280116774e+00, -4.832755457454868e+00, -2.777087523026766e-01, -6.665127753266383e-01, -2.610118193754484e-01, -1.780180222330050e-01, -2.964917520688815e+00, -1.866837198803995e+00
X12,  2.273927989393371e-02,  4.296143748495264e-02,  1.140928310106052e-02, -1.191167139965272e-02,  1.713431397799965e-03, -4.878862461440175e-03,  1.198531981693348e-02,  3.131456264846224e-03,  3.360229758372519e-03, -3.801171790582505e-03,  8.697310884106173e-01, -3.776343962689902e-02,  8.740809814340697e+00, -3.168504880712163e+00,  3.185274270402463e+00, -4.414682075376202e+00,  1.314471172724178e-02, -2.105261440044095e+00, -5.071125542558985e+00, -1.428358449767694e+00,  5.244862461967154e-01, -1.232482536441023e-01, -1.080012830358370e+00, -2.565015195086281e+00,  1.529706585047644e-01,  9.514872650032653e-02,  6.671592549715966e-02, -3.560941024142195e-02, -2.146920864320054e-01, -7.285861177290225e-02, -7.531043398686964e-02,  8.765186720897619e-02, -8.972702328176490e-03, -1.096462786707239e-01,  7.343121078872050e-02,  4.495457872584330e-02,  8.972702328176482e-03,  4.597592019031886e-03,  1.298585406137622e-01, -2.469808158851975e-03,  0.000000000000000e+00,  0.000000000000000e+00,  6.121496338098732e-17,  3.472596939552961e-16,  4.129992621970482e-18, -1.242510107068228e-16,  2.926403916296307e-01,  1.644889835424700e-01, -3.239803720945128e-04, -5.130356799744827e-03,  4.666092812340941e-03,  7.588684457709494e-03,  2.868963603964004e-02,  3.560941024142195e-02,  1.219063309115311e-01, -1.128419954864811e-01, -9.302115855509423e-03,  1.138608445156037e-01, -3.542932879401888e-03, -5.255626944648385e-02,  7.612001120114889e-02,  4.660066202639483e-02, -2.241868784186700e-01, -2.316055671771313e-01, -9.277798475745358e-03, -1.135239724214524e-01,  3.686589009634373e-02,  1.712505075581444e-01,  9.115872721722935e-01,  9.901569165007276e-01,  4.633414753408737e-02,  4.804445476188331e-01, -3.096906115810811e-02, -2.511470844195899e-02, -7.131351751619158e-02, -1.783796697447475e-01, -6.406653475305073e-01, -7.050857194849850e-01, -4.826937976348465e-01, -1.158485571761562e+00, -4.012866301828345e-02, -2.736897218855025e-02, -4.321556456353507e-01, -2.721034326640565e-01
